case,label,DSC,HD,HD95,ASSD,RVE,absRVE,n_pred,n_ref
LISA_0052,1,0.655724579663731,3.3166247903554,2.23606797749979,0.9845513389516066,0.06617038875103391,0.06617038875103391,1289,1209
LISA_0052,2,0.7539308176100629,4.0,2.0,0.773390145494355,0.10596026490066225,0.10596026490066225,1336,1208
LISA_0052,3,0.7387423935091277,4.123105625617661,1.7320508075688772,0.6209288635625717,0.20384443451050513,0.20384443451050513,2693,2237
LISA_0052,4,0.7741040462427745,5.385164807134504,1.4142135623730951,0.5490317989141138,0.15388446215139442,0.15388446215139442,2317,2008
LISA_0052,5,0.8077609277430865,2.8284271247461903,2.0,0.7682182973096833,-0.04106596767147226,0.04106596767147226,2195,2289
LISA_0052,6,0.8293603965069625,5.0,2.0,0.7286851076115057,0.0311601150527325,0.0311601150527325,2151,2086
LISA_0052,7,0.8139729232826342,3.0,2.0,0.9314845651902512,-0.14365497983245423,0.14365497983245423,2760,3223
LISA_0052,8,0.8476984862527032,4.123105625617661,1.7320508075688772,0.7706020847903976,-0.1592266135911288,0.1592266135911288,2957,3517
LISA_0052,9,0.8792025019546521,2.449489742783178,1.7320508075688772,0.8089840596015966,-0.13420860685630925,0.13420860685630925,4748,5484
LISA_0052,10,0.9080242240726722,2.0,1.4142135623730951,0.6794333430493146,-0.04621926418931411,0.04621926418931411,5159,5409
LISA_0052,11,0.7432637722875189,4.123105625617661,1.4142135623730951,0.6656356010825943,-0.16988586479367868,0.16988586479367868,5673,6834
LISA_0054,1,0.8542713567839196,1.4142135623730951,1.0,0.4640657983050895,0.01937269372693727,0.01937269372693727,1105,1084
LISA_0054,2,0.8246356370474848,2.23606797749979,1.4142135623730951,0.5328415111400042,-0.0009398496240601503,0.0009398496240601503,1063,1064
LISA_0054,3,0.8633654783833568,3.4641016151377544,1.4142135623730951,0.5594476563394736,0.06050457691448984,0.06050457691448984,4750,4479
LISA_0054,4,0.8862564970385591,2.8284271247461903,1.0,0.42301264365048763,-0.03164406376397811,0.03164406376397811,4070,4203
LISA_0054,5,0.8591710556446073,6.082762530298219,2.0,0.6173261314025903,0.19116909182137481,0.19116909182137481,2374,1993
LISA_0054,6,0.8592057761732852,2.23606797749979,1.4142135623730951,0.591639736489071,0.1050514081358963,0.1050514081358963,2472,2237
LISA_0054,7,0.9095127610208816,2.23606797749979,1.0,0.459130810515898,0.11115297663903542,0.11115297663903542,2949,2654
