case,label,DSC,HD,HD95,ASSD,RVE,absRVE,n_pred,n_ref
LISA_0063,9,0.8975618015577379,2.8284271247461903,1.4142135623730951,0.7124550944054988,0.03760565809901673,0.03760565809901673,6015,5797
LISA_0063,10,0.8966979209131676,2.23606797749979,1.4142135623730951,0.7568030552893975,0.06481481481481481,0.06481481481481481,6325,5940
LISA_0063,11,0.8612321711568938,3.1622776601683795,1.0,0.47569197167042776,-0.05659287776708374,0.05659287776708374,9802,10390
LISA_1009,1,0.8153424657534246,2.23606797749979,1.4142135623730951,0.5158035986063397,0.06447963800904978,0.06447963800904978,941,884
LISA_1009,2,0.7711864406779662,2.23606797749979,1.4142135623730951,0.6472803401871376,0.057285180572851806,0.057285180572851806,849,803
LISA_1009,3,0.6999653139091224,3.7416573867739413,1.4142135623730951,0.7307786793683314,0.14668652271034996,0.14668652271034996,1540,1343
LISA_1009,4,0.6708246708246708,4.47213595499958,2.449489742783178,0.8091385610798002,0.3143544506816359,0.3143544506816359,1639,1247
LISA_1009,5,0.6432047922126545,8.602325267042627,2.837005768508873,1.2734700022738792,-0.2878205128205128,0.2878205128205128,1111,1560
LISA_1009,6,0.8026545581557807,3.3166247903554,1.7320508075688772,0.6846059805314696,-0.25,0.25,1227,1636
LISA_1009,7,0.8947493466381563,2.0,1.4142135623730951,0.4994953280442468,0.06526005888125613,0.06526005888125613,2171,2038
LISA_1009,8,0.8475095785440613,3.0,2.0,0.7262284778120865,0.1185064935064935,0.1185064935064935,2067,1848
LISA_1009,9,0.8645499563064375,2.449489742783178,2.0,0.8007429277609184,0.3024815560026828,0.3024815560026828,3884,2982
LISA_1009,10,0.9041781995518651,2.0,1.4142135623730951,0.5858710065827784,0.13357705286839144,0.13357705286839144,4031,3556
LISA_1009,11,0.6865912762520194,5.385164807134504,2.23606797749979,0.7439959726814035,0.12131596984235778,0.12131596984235778,3272,2918
LISA_1010,1,0.6317804722399489,2.23606797749979,1.7320508075688772,0.9163534363794665,-0.10748792270531402,0.10748792270531402,739,828
LISA_1010,2,0.595797280593325,3.605551275463989,2.23606797749979,1.0336531110373972,0.06377551020408163,0.06377551020408163,834,784
LISA_1010,3,0.7354379724321921,4.123105625617661,1.7320508075688772,0.6078345381164737,-0.05281385281385281,0.05281385281385281,1094,1155
LISA_1010,4,0.7831439393939394,3.7416573867739413,1.4142135623730951,0.5167546620861964,0.02881844380403458,0.02881844380403458,1071,1041
LISA_1010,5,0.7852702056432329,2.449489742783178,1.7320508075688772,0.6943713199342145,-0.2531328320802005,0.2531328320802005,894,1197
LISA_1010,6,0.842443729903537,4.0,1.4142135623730951,0.5184874406012882,-0.19485903814262023,0.19485903814262023,971,1206
LISA_1010,7,0.87751677852349,1.7320508075688772,1.0,0.5811990729281575,0.04693760732684602,0.04693760732684602,1829,1747
LISA_1010,8,0.897675661234304,1.4142135623730951,1.0,0.49460999384508225,-0.0392875851231011,0.0392875851231011,1834,1909
LISA_1010,9,0.8673929376408716,2.23606797749979,1.4142135623730951,0.7258504592228676,0.20455486542443063,0.20455486542443063,2909,2415
LISA_1010,10,0.8869315117742226,2.0,1.4142135623730951,0.6560781245694557,0.20753968253968255,0.20753968253968255,3043,2520
LISA_1010,11,0.7133891213389121,4.242640687119285,1.4142135623730951,0.574512567746396,0.09741114523913998,0.09741114523913998,2501,2279
